OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
19,33,57,4,94,75,34,0,337,115,58,84,0,3,"https://www.ted.com/talks/john_kasaona_from_poachers_to_caretakers
"
74,540,365,25,489,30,29,23,420,350,280,26,9,16,"https://www.ted.com/talks/rory_sutherland_sweat_the_small_stuff
"
70,22,40,11,258,44,27,53,87,585,129,17,17,33,"https://www.ted.com/talks/debate_does_the_world_need_nuclear_energy
"
107,29,146,44,153,20,23,33,168,362,373,80,12,18,"https://www.ted.com/talks/david_byrne_how_architecture_helped_music_evolve
"
140,475,139,60,429,27,84,127,116,818,522,31,98,38,"https://www.ted.com/talks/michael_shermer_the_pattern_behind_self_deception
"
111,28,73,20,165,16,49,92,115,485,136,34,54,15,"https://www.ted.com/talks/margaret_stewart_how_youtube_thinks_about_copyright
"
33,4,14,18,102,9,28,4,103,262,175,54,3,7,"https://www.ted.com/talks/peter_tyack_the_intriguing_sound_of_marine_mammals
"
97,73,207,55,529,171,129,107,1184,308,281,77,176,27,"https://www.ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs
"
26,3,13,18,32,296,70,12,397,19,84,273,23,5,"https://www.ted.com/talks/ananda_shankar_jayant_fights_cancer_with_a_dance
"
184,43,203,78,742,206,103,109,2201,477,446,326,55,24,"https://www.ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile
"
68,35,83,65,38,51,60,48,477,32,198,471,87,11,"https://www.ted.com/talks/marian_bantjes_intricate_beauty_by_design
"
71,16,55,42,197,56,23,16,299,222,132,18,10,6,"https://www.ted.com/talks/charles_leadbeater_on_education
"
46,2,224,12,309,69,456,48,445,551,366,65,10,10,"https://www.ted.com/talks/aditi_shankardass_a_second_opinion_on_learning_disorders
"
204,618,57,41,13,21,22,78,75,76,118,43,110,32,"https://www.ted.com/talks/hillel_cooperman_legos_for_grownups
"
114,20,105,15,358,24,28,30,444,411,245,24,14,14,"https://www.ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world
"
71,0,73,68,214,22,8,49,184,339,111,13,18,27,"https://www.ted.com/talks/ellen_dunham_jones_retrofitting_suburbia
"
36,5,3,11,141,29,23,10,71,230,28,8,10,5,"https://www.ted.com/talks/stephen_palumbi_following_the_mercury_trail
"
174,10,154,24,44,20,346,24,402,469,668,691,7,24,"https://www.ted.com/talks/carter_emmart_demos_a_3d_atlas_of_the_universe
"
87,216,366,6,32,69,193,160,189,114,269,40,46,41,"https://www.ted.com/talks/mitchell_joachim_don_t_build_your_home_grow_it
"
84,66,225,69,45,7,88,16,220,241,482,319,2,107,"https://www.ted.com/talks/benoit_mandelbrot_fractals_the_art_of_roughness
"
121,39,62,48,236,61,14,89,225,322,70,16,73,45,"https://www.ted.com/talks/ellen_gustafson_obesity_hunger_1_global_food_issue
"
130,2,92,12,116,114,20,189,306,125,87,78,45,24,"https://www.ted.com/talks/nalini_nadkarni_life_science_in_prison
"
134,187,339,18,866,74,156,88,679,1167,766,111,22,30,"https://www.ted.com/talks/hans_rosling_on_global_population_growth
"
69,3,12,58,394,335,177,68,252,336,78,44,35,10,"https://www.ted.com/talks/carl_safina_the_oil_spill_s_unseen_culprits_victims
"
133,259,539,39,762,68,274,44,1124,981,1331,121,21,20,"https://www.ted.com/talks/matt_ridley_when_ideas_have_sex
"
71,44,60,21,301,50,20,20,371,367,204,14,16,6,"https://www.ted.com/talks/ethan_zuckerman
"
192,77,194,80,437,496,204,73,2251,336,980,1293,32,28,"https://www.ted.com/talks/elif_shafak_the_politics_of_fiction
"
140,57,179,29,387,1915,415,75,1089,845,575,81,71,26,"https://www.ted.com/talks/julian_assange_why_the_world_needs_wikileaks
"
56,178,205,29,136,274,62,151,605,138,191,180,39,34,"https://www.ted.com/talks/naif_al_mutawa_superheroes_inspired_by_islam
"
79,5,53,64,74,19,75,29,164,318,340,50,5,24,"https://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets
"
68,40,909,17,92,49,1334,40,542,386,1071,78,25,17,"https://www.ted.com/talks/tan_le_a_headset_that_reads_your_brainwaves
"
33,28,148,1,38,7,50,24,57,161,125,6,24,5,"https://www.ted.com/talks/kevin_stone_the_bio_future_of_joint_replacement
"
130,523,279,116,701,232,184,70,1112,1437,1391,364,74,29,"https://www.ted.com/talks/sheena_iyengar_on_the_art_of_choosing
"
12,4,3,21,107,106,80,22,16,176,12,2,5,6,"https://www.ted.com/talks/susan_shaw_the_oil_spill_s_toxic_trade_off
"
189,46,42,138,231,151,47,81,1011,95,89,307,28,12,"https://www.ted.com/talks/jeff_bezos_gifts_vs_choices
"
40,0,60,58,28,8,71,18,80,116,121,31,18,10,"https://www.ted.com/talks/john_delaney_wiring_an_interactive_ocean
"
144,268,404,90,415,44,173,93,325,821,855,46,36,26,"https://www.ted.com/talks/laurie_santos
"
61,11,20,11,170,413,128,41,536,71,146,70,42,2,"https://www.ted.com/talks/lewis_pugh_s_mind_shifting_mt_everest_swim
"
17,4,72,7,251,61,52,17,201,223,77,10,1,3,"https://www.ted.com/talks/jason_clay_how_big_brands_can_save_biodiversity
"
57,12,16,32,364,170,79,51,606,344,83,76,29,25,"https://www.ted.com/talks/sheryl_wudunn_our_century_s_greatest_injustice
"
100,98,59,22,777,502,95,88,694,140,46,241,43,14,"https://www.ted.com/talks/diane_j_savino_the_case_for_same_sex_marriage
"
73,6,156,33,22,15,109,166,73,62,198,59,37,15,"https://www.ted.com/talks/peter_molyneux_demos_milo_the_virtual_boy
"
101,405,44,27,157,124,15,31,279,139,48,61,18,30,"https://www.ted.com/talks/jamil_abu_wardeh_bringing_comedy_to_the_axis_of_evil
"
200,4013,229,36,185,353,148,28,451,202,262,201,42,13,"https://www.ted.com/talks/maz_jobrani_make_jokes_not_bombs
"
93,110,277,22,310,25,59,95,301,365,395,11,35,30,"https://www.ted.com/talks/seth_priebatsch_the_game_layer_on_top_of_the_world
"
190,250,754,54,477,23,169,37,806,1216,1225,713,33,13,"https://www.ted.com/talks/david_mccandless_the_beauty_of_data_visualization
"
76,0,18,38,61,28,24,24,87,235,189,56,4,4,"https://www.ted.com/talks/lee_hotz_inside_an_antarctic_time_machine
"
75,132,342,23,516,80,267,64,926,637,579,282,21,39,"https://www.ted.com/talks/jeremy_rifkin_on_the_empathic_civilization
"
78,149,40,22,99,47,13,21,198,102,74,78,14,9,"https://www.ted.com/talks/jim_toomey_learning_from_sherman_the_shark
"
53,10,16,46,143,57,16,69,67,232,35,7,22,32,"https://www.ted.com/talks/lisa_margonelli_the_political_chemistry_of_oil
"
297,234,183,29,139,16,18,223,141,354,158,33,49,26,"https://www.ted.com/talks/dan_cobley_what_physics_taught_me_about_marketing
"
81,35,143,27,592,218,74,70,1485,388,316,241,28,11,"https://www.ted.com/talks/nic_marks_the_happy_planet_index
"
106,17,45,42,277,58,33,36,246,406,107,25,15,23,"https://www.ted.com/talks/johan_rockstrom_let_the_environment_guide_our_development
"
72,8,13,107,40,53,16,80,292,55,61,194,41,33,"https://www.ted.com/talks/his_holiness_the_karmapa_the_technology_of_the_heart
"
488,366,187,22,752,94,94,249,796,1209,364,136,48,38,"https://www.ted.com/talks/derek_sivers_keep_your_goals_to_yourself
"
126,14,51,85,53,32,185,36,279,578,722,382,22,6,"https://www.ted.com/talks/rachel_sussman_the_world_s_oldest_living_things
"
83,239,627,16,491,173,670,19,1609,385,1069,151,8,12,"https://www.ted.com/talks/sugata_mitra_the_child_driven_education
"
46,10,66,45,15,7,20,31,98,37,115,86,10,37,"https://www.ted.com/talks/alwar_balasubramaniam_sculpture_of_substance_and_absence
"
18,5,31,40,81,163,23,17,210,103,95,7,17,12,"https://www.ted.com/talks/carne_ross_an_independent_diplomat
"
40,8,19,26,172,79,37,27,295,74,66,41,21,14,"https://www.ted.com/talks/ben_cameron_tedxyyc
"
251,1620,221,124,171,29,45,173,174,368,180,30,114,59,"https://www.ted.com/talks/seth_godin_this_is_broken_1
"
23,4,9,8,163,14,34,23,36,262,66,12,11,12,"https://www.ted.com/talks/rob_dunbar
"
88,14,146,41,431,96,149,24,1193,309,381,174,8,13,"https://www.ted.com/talks/chris_anderson_how_web_video_powers_global_innovation
"
607,11,29,30,156,11,25,329,133,907,395,24,21,117,"https://www.ted.com/talks/jessa_gamble_how_to_sleep
"
47,5,172,39,124,7,43,32,99,307,230,8,10,19,"https://www.ted.com/talks/nicholas_christakis_how_social_networks_predict_epidemics
"
50,20,32,11,1,7,20,7,57,132,148,190,12,9,"https://www.ted.com/talks/caroline_phillips_hurdy_gurdy_for_beginners
"
69,128,77,13,37,20,86,7,59,605,367,44,8,14,"https://www.ted.com/talks/christien_meindertsma_on_pig_05049
"
298,230,381,80,473,35,97,52,1404,970,1014,115,16,19,"https://www.ted.com/talks/steven_johnson_where_good_ideas_come_from
"
36,0,22,4,25,24,11,1,83,35,16,19,2,1,"https://www.ted.com/talks/mitchell_besser_mothers_helping_mothers_fight_hiv
"
36,3,0,11,56,96,25,17,191,60,12,43,10,3,"https://www.ted.com/talks/annie_lennox_why_i_am_an_hiv_aids_activist
"
132,183,343,6,62,32,54,177,207,148,203,47,18,10,"https://www.ted.com/talks/fabian_hemmert_the_shape_shifting_future_of_the_mobile_phone
"
191,26,49,14,374,37,24,204,363,688,262,127,28,21,"https://www.ted.com/talks/julian_treasure_shh_sound_health_in_8_steps
"
31,144,19,17,15,6,13,3,50,165,141,46,1,6,"https://www.ted.com/talks/tim_birkhead_the_wisdom_of_birds
"
225,9,45,29,43,1,15,175,65,281,108,2,38,37,"https://www.ted.com/talks/gary_wolf_the_quantified_self
"
122,80,249,105,201,69,272,50,494,582,995,120,93,8,"https://www.ted.com/talks/sebastian_seung
"
24,4,20,4,74,146,18,8,243,78,45,58,7,2,"https://www.ted.com/talks/inge_missmahl_brings_peace_to_the_minds_of_afghanistan
"
31,544,293,12,289,132,56,7,426,262,147,25,10,6,"https://www.ted.com/talks/mechai_viravaidya_how_mr_condom_made_thailand_a_better_place
"
29,9,862,9,297,33,199,11,505,413,411,44,9,5,"https://www.ted.com/talks/eben_bayer_are_mushrooms_the_new_plastic
"
77,10,81,79,440,191,72,135,631,385,186,49,32,42,"https://www.ted.com/talks/tim_jackson_s_economic_reality_check
"
17,0,37,18,46,13,26,4,70,129,94,22,5,0,"https://www.ted.com/talks/barbara_block_tagging_tuna_in_the_deep_ocean
"
32,167,116,7,535,75,135,17,471,554,330,42,4,8,"https://www.ted.com/talks/hans_rosling_the_good_news_of_the_decade
"
219,30,85,49,190,1560,329,194,2153,62,235,985,133,84,"https://www.ted.com/talks/stacey_kramer_the_best_gift_i_ever_survived
"
98,133,160,16,190,41,132,26,300,502,641,155,9,10,"https://www.ted.com/talks/stefano_mancuso_the_roots_of_plant_intelligence
"
86,13,75,45,379,69,46,59,504,383,164,53,48,20,"https://www.ted.com/talks/melinda_french_gates_what_nonprofits_can_learn_from_coca_cola
"
58,0,39,13,123,25,13,4,80,229,26,6,6,1,"https://www.ted.com/talks/peter_haas_haiti_s_disaster_of_engineering
"
34,27,185,25,97,17,26,22,154,102,117,26,6,27,"https://www.ted.com/talks/natalie_jeremijenko_the_art_of_the_eco_mindshift
"
49,426,245,45,39,72,74,39,607,23,189,496,19,18,"https://www.ted.com/talks/ze_frank_s_web_playroom
"
26,18,16,7,137,1254,163,8,944,88,47,491,9,11,"https://www.ted.com/talks/joel_burns_tells_gay_teens_it_gets_better
"
63,7,146,44,374,420,125,38,1535,206,157,537,37,14,"https://www.ted.com/talks/jessica_jackley_poverty_money_and_love
"
141,171,85,68,101,5,26,113,107,502,317,14,12,56,"https://www.ted.com/talks/heribert_watzke_the_brain_in_your_gut
"
98,10,9,11,248,77,47,40,187,316,38,16,51,15,"https://www.ted.com/talks/dianna_cohen_tough_truths_about_plastic_pollution
"
100,418,67,34,126,159,30,30,256,148,88,57,7,21,"https://www.ted.com/talks/patrick_chappatte_the_power_of_cartoons
"
48,39,29,10,8,6,23,24,100,2,28,225,43,17,"https://www.ted.com/talks/david_byrne_sings_nothing_but_flowers
"
24,6,160,27,138,56,82,38,484,127,141,38,17,6,"https://www.ted.com/talks/r_a_mashelkar_breakthrough_designs_for_ultra_low_cost_products
"
119,2,56,60,261,29,13,129,184,465,136,19,24,16,"https://www.ted.com/talks/joseph_nye_on_global_power_shifts
"
92,22,16,40,181,23,8,63,154,165,26,10,25,19,"https://www.ted.com/talks/barton_seaver_sustainable_seafood_let_s_get_smart
"
26,29,87,9,145,8,29,7,104,162,123,17,14,3,"https://www.ted.com/talks/shimon_steinberg_natural_pest_control_using_bugs
"
72,8,214,48,14,14,205,26,250,6,344,679,14,22,"https://www.ted.com/talks/miwa_matreyek_s_glorious_visions
"
160,7,136,123,195,26,49,122,283,437,363,13,28,58,"https://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain
"
111,1,616,32,328,46,42,93,128,299,109,16,5,19,"https://www.ted.com/talks/david_bismark_e_voting_without_fraud
"
26,4,28,19,84,49,20,4,181,144,74,63,4,3,"https://www.ted.com/talks/greg_stone_saving_the_ocean_one_island_at_a_time
"
24,39,258,20,58,16,163,11,108,260,393,26,8,29,"https://www.ted.com/talks/gero_miesenboeck
"
63,18,187,31,4,34,148,26,261,5,212,541,15,13,"https://www.ted.com/talks/andrew_bird_s_one_man_orchestra_of_the_imagination
"
48,6,231,38,236,198,31,16,705,184,137,84,3,8,"https://www.ted.com/talks/emily_pilloton_teaching_design_for_change
"
42,0,1,75,36,11,2,53,41,90,10,3,13,11,"https://www.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts
"
56,1,48,30,689,1246,942,71,618,899,129,174,52,12,"https://www.ted.com/talks/aaron_huey
"
44,0,31,39,196,119,44,44,192,175,34,5,13,14,"https://www.ted.com/talks/auret_van_heerden_making_global_labor_fair
"
109,25,291,8,298,22,50,95,238,432,302,72,9,141,"https://www.ted.com/talks/eric_berlow_how_complexity_leads_to_simplicity
"
147,55,296,96,828,160,69,127,715,522,270,49,32,27,"https://www.ted.com/talks/conrad_wolfram_teaching_kids_real_math_with_computers
"
149,137,244,71,367,23,125,178,334,594,758,614,20,32,"https://www.ted.com/talks/denis_dutton_a_darwinian_theory_of_beauty
"
30,7,17,9,39,149,16,10,424,30,92,126,10,9,"https://www.ted.com/talks/shimon_schocken_s_rides_of_hope
"
47,11,218,11,91,156,98,49,722,100,262,399,27,11,"https://www.ted.com/talks/john_hardy_my_green_school_dream
"
40,5,4,48,50,16,7,24,38,121,28,20,8,7,"https://www.ted.com/talks/kristina_gjerde_making_law_on_the_high_seas
"
122,78,10,90,104,9,13,130,22,204,20,8,295,17,"https://www.ted.com/talks/kim_gorgens_protecting_the_brain_against_concussion
"
17,3,18,18,179,270,61,19,461,75,60,175,17,4,"https://www.ted.com/talks/zainab_salbi
"
584,596,631,230,1520,506,117,496,1776,1254,643,131,95,56,"https://www.ted.com/talks/jason_fried_why_work_doesn_t_happen_at_work
"
40,490,578,21,332,254,119,6,901,204,359,151,11,9,"https://www.ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff
"
179,370,129,37,670,653,359,811,1187,500,293,218,263,55,"https://www.ted.com/talks/birke_baehr_what_s_wrong_with_our_food_system
"
127,30,285,69,776,313,102,172,1744,333,369,357,14,27,"https://www.ted.com/talks/william_ury
"
59,111,70,16,342,70,83,37,123,279,164,19,28,15,"https://www.ted.com/talks/marcel_dicke_why_not_eat_insects
"
15,6,505,6,107,50,131,0,310,155,294,32,0,3,"https://www.ted.com/talks/bart_weetjens_how_i_taught_rats_to_sniff_out_land_mines
"
88,21,154,24,121,86,23,32,309,166,107,28,11,7,"https://www.ted.com/talks/arthur_potts_dawson_a_vision_for_sustainable_restaurants
"
34,55,48,10,262,205,44,56,447,132,79,72,27,12,"https://www.ted.com/talks/halla_tomasdottir
"
121,62,77,23,835,1555,290,73,2055,322,234,633,63,19,"https://www.ted.com/talks/tony_porter_a_call_to_men
"
47,26,73,13,143,613,141,27,787,95,170,79,14,9,"https://www.ted.com/talks/kiran_bedi_a_police_chief_with_a_difference
"
97,40,16,63,170,77,59,286,240,375,179,27,359,43,"https://www.ted.com/talks/hanna_rosin_new_data_on_the_rise_of_women
"
142,16,115,54,547,176,42,51,1042,463,195,117,26,27,"https://www.ted.com/talks/diana_laufenberg_3_ways_to_teach
"
187,702,98,71,177,371,36,86,488,593,196,188,69,12,"https://www.ted.com/talks/rufus_griscom_alisa_volkman_let_s_talk_parenting_taboos
"
74,20,245,38,515,58,57,37,682,489,339,58,23,18,"https://www.ted.com/talks/rachel_botsman_the_case_for_collaborative_consumption
"
118,574,893,22,1452,330,634,41,1803,1460,1364,280,34,27,"https://www.ted.com/talks/ken_robinson_changing_education_paradigms
"
15,40,16,2,131,172,240,7,376,197,285,391,2,3,"https://www.ted.com/talks/beverly_dereck_joubert_life_lessons_from_big_cats
"
228,171,128,52,1360,1149,236,129,3817,1084,466,447,86,51,"https://www.ted.com/talks/sheryl_sandberg_why_we_have_too_few_women_leaders
"
28,10,43,21,114,59,21,7,303,107,46,47,3,6,"https://www.ted.com/talks/majora_carter_3_stories_of_local_ecoactivism
"
500,5225,1094,283,3510,8280,2100,233,21444,4561,4638,7942,113,155,"https://www.ted.com/talks/brene_brown_on_vulnerability
"
99,9,84,96,583,175,35,95,805,383,186,70,18,9,"https://www.ted.com/talks/barry_schwartz_using_our_practical_wisdom
"
540,1103,163,57,560,216,47,527,666,374,126,147,304,76,"https://www.ted.com/talks/arianna_huffington_how_to_succeed_get_more_sleep
"
155,202,135,61,593,488,233,257,1093,1208,874,896,77,66,"https://www.ted.com/talks/lesley_hazelton_on_reading_the_koran
"
77,334,377,26,74,88,91,23,296,467,833,79,14,19,"https://www.ted.com/talks/charles_limb_your_brain_on_improv
"
34,5,203,17,480,441,299,26,433,634,182,60,10,4,"https://www.ted.com/talks/deborah_rhodes
"
184,861,156,102,556,569,217,58,4019,143,596,1285,37,17,"https://www.ted.com/talks/neil_pasricha_the_3_a_s_of_awesome
"
82,11,13,57,220,172,15,81,375,121,32,49,33,15,"https://www.ted.com/talks/jody_williams_a_realistic_vision_for_world_peace
"
256,143,222,39,189,41,72,107,324,461,563,125,23,40,"https://www.ted.com/talks/amber_case_we_are_all_cyborgs_now
"
89,515,242,41,21,97,53,34,162,152,238,17,20,10,"https://www.ted.com/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch
"
149,30,77,82,369,239,16,133,962,113,102,305,59,24,"https://www.ted.com/talks/elizabeth_lesser_take_the_other_to_lunch
"
145,8,80,52,524,202,63,165,315,582,174,16,52,15,"https://www.ted.com/talks/ali_carr_chellman_gaming_to_re_engage_boys_in_learning
"
60,13,29,58,611,310,155,95,412,461,90,32,80,14,"https://www.ted.com/talks/naomi_klein_addicted_to_risk
"
30,9,5,43,24,312,195,11,480,23,73,223,37,7,"https://www.ted.com/talks/charity_tilleman_dick_singing_after_a_double_lung_transplant
"
114,77,33,88,246,73,22,163,340,244,46,42,87,46,"https://www.ted.com/talks/van_jones_the_economic_injustice_of_plastic
"
21,5,149,10,20,2,245,6,95,183,312,33,2,10,"https://www.ted.com/talks/anders_ynnerman_visualizing_the_medical_data_explosion
"
194,410,162,20,7,27,42,102,79,70,188,45,26,21,"https://www.ted.com/talks/heather_knight_silicon_based_comedy
"
156,68,117,74,728,134,256,130,517,1378,812,81,39,29,"https://www.ted.com/talks/martin_jacques_understanding_the_rise_of_china
"
40,3,205,20,411,26,22,14,211,392,93,19,6,2,"https://www.ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data
"
177,766,99,15,110,100,14,71,462,66,64,101,11,18,"https://www.ted.com/talks/liza_donnelly_drawing_upon_humor_for_change
"
84,1,60,106,28,18,31,156,94,95,144,23,44,25,"https://www.ted.com/talks/ariel_garten_know_thyself_with_a_brain_scanner
"
32,26,9,38,32,114,16,7,278,10,25,112,9,12,"https://www.ted.com/talks/bruce_feiler_the_council_of_dads
"
39,36,173,7,78,24,13,35,155,140,127,36,13,13,"https://www.ted.com/talks/kate_orff_oysters_as_architecture
"
147,52,51,58,94,14,17,60,277,126,90,11,13,13,"https://www.ted.com/talks/dale_dougherty_we_are_makers
"
255,22,41,45,175,21,8,190,114,466,152,25,30,35,"https://www.ted.com/talks/johanna_blakley_social_media_and_the_end_of_gender
"
98,124,96,38,493,59,116,98,851,610,715,73,27,23,"https://www.ted.com/talks/christopher_mcdougall_are_we_born_to_run
"
42,7,45,15,29,164,97,23,311,8,86,334,17,17,"https://www.ted.com/talks/suheir_hammad_poems_of_war_peace_women_power
"
221,981,213,18,1360,446,112,47,3318,426,401,448,29,16,"https://www.ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work
"
123,48,196,53,115,18,73,112,287,264,366,51,35,14,"https://www.ted.com/talks/cynthia_breazeal_the_rise_of_personal_robots
"
14,5,12,2,17,186,50,2,301,27,60,73,2,0,"https://www.ted.com/talks/mother_and_daughter_doctor_heroes_hawa_abdi_deqo_mohamed
"
36,10,1108,11,573,71,358,14,1321,512,796,154,8,8,"https://www.ted.com/talks/michael_pawlyn_using_nature_s_genius_in_architecture
"
44,175,49,38,5,14,216,11,83,4,207,244,30,4,"https://www.ted.com/talks/a_whistleblower_you_haven_t_heard
"
47,0,13,47,124,41,11,40,320,84,38,175,16,10,"https://www.ted.com/talks/krista_tippett_reconnecting_with_compassion
"
141,90,351,21,294,32,273,37,497,1367,1646,153,23,26,"https://www.ted.com/talks/patricia_kuhl_the_linguistic_genius_of_babies
"
102,4,27,73,261,307,54,44,864,109,108,294,6,13,"https://www.ted.com/talks/jacqueline_novogratz_inspiring_a_life_of_immersion
"
